root_id,supervoxel_id,position,type,is_fafb_ol_type,confidence
720575941353201200,78040381006380318,"[174899, 43873, 2364]",LCe02,True,low
720575941353286704,77899643384432393,"[170591, 43907, 2047]",,False,
720575941353292592,79166349297193181,"[207413, 45788, 1102]",,False,
720575941353361200,78391880727470150,"[186180, 33561, 916]",,False,
720575941353521456,77759455651694725,"[167396, 60938, 2023]",,False,
720575941353653808,78111024963867672,"[176908, 53056, 3611]",LPC1,True,
720575941353902384,78462936800907966,"[186957, 54106, 1522]",LPC1,True,
720575941354022704,77829137200939107,"[169284, 39573, 1960]",LC17,True,
720575941354190128,78110131342816060,"[178010, 26299, 2789]",,False,
720575941354279216,76984918764842224,"[145309, 46807, 3260]",PLP014,False,low
720575941354281776,75576650124933358,"[103556, 18615, 1747]",DNc01,True,
720575941354319408,78462936867822221,"[186396, 54197, 1717]",LPC1,True,
720575941390723076,77196025064446237,"[151085, 46573, 3495]",cLP03,True,
720575941391304452,79376836785649086,"[213044, 27337, 174]",,False,
720575941391387030,78321993624003725,"[183854, 48433, 3324]",LLPC2,True,
720575941391402500,77970080915022698,"[173310, 46014, 2283]",LC12,True,
720575941392691862,77618374700036922,"[161878, 49369, 2480]",LLPt,True,
720575941392728068,77688880883522062,"[165616, 53306, 2552]",LC15,True,
720575941393072790,77758768725240035,"[167826, 40043, 2998]",LC17,True,
720575941393183382,77970081182966023,"[172692, 45859, 3109]",LC12,True,
720575941393241604,77829206322677296,"[168592, 41585, 3352]",,False,
720575941393344918,79728405762991609,"[224830, 18902, 589]",,False,
720575941393550596,78110818336024932,"[177957, 45634, 1932]",LPLC4,True,
720575941393573270,77547937169336167,"[160429, 48291, 2246]",,False,
720575941393710084,78040587500871875,"[175343, 49997, 3832]",LPLC1,True,
720575941393741828,78673905795206144,"[192868, 50917, 2077]",,False,
720575941393874692,78250731593789230,"[182252, 21834, 3571]",,False,
720575941393877654,78180912000880429,"[179951, 38648, 1140]",,False,
720575941393887492,78110337702250322,"[176290, 32487, 3435]",,False,
720575941393890820,77900193072513603,"[170995, 60314, 1604]",LLPC3,True,
720575941393899524,77829480999651613,"[169682, 50466, 2717]",LC15,True,
720575941393914116,77688606072354291,"[165761, 46563, 2738]",,False,
720575941394119428,78532412392741337,"[188755, 27278, 2123]",MTe01b,True,
720575941394181892,77196299741202924,"[149760, 53771, 2795]",LPT31,True,
720575941394216196,77829000231908335,"[168630, 36775, 3809]",,False,
720575941394243076,77336624979281279,"[155534, 42890, 2855]",LC4,True,
720575941394244100,78321305959083458,"[182869, 28513, 1435]",,False,
720575941394561686,78039968890947989,"[174457, 32629, 3178]",LPLC4,True,
720575941394603926,78180774629155205,"[178842, 33096, 1438]",,False,
720575941394630806,77969737451511375,"[173104, 35713, 2672]",LC10c,True,
720575941394733718,77899574999992181,"[170950, 42426, 3184]",,False,
720575941394966422,77758837511940929,"[167673, 41725, 3296]",LT64,True,
720575941394997654,78743655929892311,"[195508, 31056, 1576]",MTe33,True,
720575941395056534,78321237977803065,"[183386, 25714, 4252]",,False,
720575941401576739,79306674602538447,"[212505, 33219, 1536]",,False,
720575941401994275,77407268668799026,"[157667, 50794, 3225]",LC39,True,
720575941402165795,79376700219370904,"[214241, 23996, 3358]",,False,
720575941402310947,79306193835069436,"[212986, 19867, 2654]",,False,
720575941402677360,77618443486833874,"[162951, 52548, 2807]",cLP02,True,
720575941402814755,77829618572454388,"[169132, 54260, 3096]",LC12,True,
720575941402835491,77688468499292044,"[165573, 41590, 2251]",LC10c,True,
720575941402905891,78462181288675424,"[186558, 32712, 2847]",LPLC2,True,
720575941402926371,77899781158743087,"[171036, 48793, 3296]",LPLC2,True,
720575941403116579,78181049775505280,"[178354, 41870, 2454]",LC17,True,
720575941403229731,78462799629616366,"[186871, 50667, 2304]",LPC1,True,
720575941403327523,77759249627462596,"[167211, 54396, 2514]",LC21,True,
720575941403335715,77829206255938333,"[169767, 42761, 3234]",LC10c,True,
720575941403348259,78181049909686391,"[179154, 41861, 2963]",LC11,True,
720575941404804976,77970150036556009,"[172867, 48649, 3592]",LC12,True,
720575941405094000,77970218420876235,"[173613, 50192, 2450]",LC18,True,
720575941405241968,78744342990554696,"[196379, 52321, 1099]",,False,
720575941405564528,79447205664986954,"[216076, 28535, 762]",,False,
720575941405568624,79377111999917381,"[213256, 35554, 1526]",,False,
720575941405651568,77899437695114207,"[170428, 38799, 3642]",,False,
720575941405694576,77688606005379511,"[165344, 46061, 2527]",LT51,True,
720575941405747568,77548143260682261,"[161633, 54201, 2014]",LPLC1,True,
720575941405757296,79588011939197197,"[219359, 29877, 780]",,False,
720575941405801328,79447068292602254,"[216148, 24304, 862]",,False,
720575941405820528,79517574609853885,"[218184, 26738, 1343]",R7,True,
720575941406121584,79939855659937821,"[229552, 29056, 875]",,False,
720575941406233968,77899918596933040,"[170102, 51834, 3079]",LPLC4,True,
720575941406246256,77618374699984645,"[162591, 50655, 2463]",,False,
720575941406288752,76140631541618145,"[118830, 50028, 4112]",cLPL01,True,
720575941406558382,77196299807966659,"[150463, 53936, 2926]",cLP01,True,
720575941407512494,79165730956125551,"[208614, 28022, 1605]",L1,True,
720575941407910574,77969737720261270,"[173138, 34929, 3825]",LC13,True,
720575941407925039,77617962517227497,"[163616, 37936, 2927]",LC17,True,
720575941408213551,78532824843875203,"[189558, 40791, 2651]",LLPC1,True,
720575941408343855,78251281281921615,"[181443, 37487, 3180]",LC18,True,
720575941408500398,77336762619733181,"[155580, 46572, 3693]",LTe38b,True,
720575941408834351,77899368908575164,"[171616, 35291, 3415]",LC10d,True,
720575941409079723,77758906096794957,"[166302, 43935, 2635]",LC16,True,
720575941409283631,78602781271565399,"[190803, 27879, 2786]",,False,
720575941409437614,78814230900102146,"[197045, 37766, 2010]",,False,
720575941409720111,78181324921531114,"[178335, 51148, 3362]",,False,
720575941409771055,79306331005863506,"[212749, 24510, 1732]",,False,
720575941409801131,77758837176337248,"[167150, 42817, 1986]",LC17,True,
720575941409903531,78110543726680982,"[176537, 38143, 3008]",LC9,True,
720575941409949999,79447068292791590,"[215838, 23380, 933]",L1,True,
720575941409961263,79236168688668113,"[210934, 28932, 2802]",,False,
720575941410037166,79376493792488834,"[213794, 16863, 2366]",,False,
720575941410087727,79869074464608403,"[227585, 16694, 403]",L1,True,
720575941410099759,78040174915368376,"[176127, 37012, 2738]",LC17,True,
720575941410147119,78321512184216370,"[182586, 34760, 1546]",MTe51,True,
720575941410174767,77969875158788759,"[173787, 39712, 3661]",LC6,True,
720575941410192175,75788306382231808,"[110516, 36847, 2740]",VES015,False,low
720575941410484847,77477705998325628,"[159458, 51667, 2753]",cLP02,True,
720575941410652271,77899643786447195,"[170663, 44261, 3391]",LC13,True,
720575941411219115,78321444203076930,"[183028, 30926, 4414]",,False,
720575941411344811,78744068380910516,"[195314, 44698, 2052]",LLPC1,True,
720575941411505323,79236237005306207,"[210031, 31639, 1195]",L1,True,
720575941411560363,77688606072099092,"[165043, 47094, 2646]",LC45,True,
720575941411571115,77899643719533618,"[170492, 43681, 3206]",,False,
720575941411615915,77336968576921342,"[155527, 51240, 2947]",LPC1,True,
720575941411616683,77336899857508332,"[154698, 50051, 2971]",LPC1,True,
720575941411621803,77758975017582229,"[167160, 45732, 3403]",LC21,True,
720575941411837611,77758837512114144,"[166204, 41880, 3323]",LT74,True,
720575941412076715,78884393888100935,"[200453, 32358, 3407]",,False,
720575941412136363,76773812867367281,"[137712, 45476, 4368]",LT59,True,
720575941412251051,76562431354872339,"[131652, 37348, 3038]",LT51,True,
720575941412268203,77899506280436800,"[170078, 40281, 3157]",LT69,True,
720575941412288657,77758906029974794,"[167707, 43381, 2481]",LC26,True,
720575941412356779,78251212092955173,"[182193, 36006, 1494]",MTe01b,True,
720575941412383124,77969874823691845,"[173334, 40596, 2530]",LC16,True,
720575941412480171,77688743578015734,"[164655, 49799, 2849]",LC11,True,
720575941412646827,78673218466503642,"[194214, 30708, 1668]",,False,
720575941412670379,77407543345158394,"[157280, 58000, 2379]",,False,
720575941412700843,77758700206784910,"[167383, 38816, 3667]",,False,
720575941412736879,77899643853841188,"[170834, 44162, 3754]",LC11,True,
720575941412743851,77969875159000392,"[173271, 39466, 3744]",LPLC2,True,
720575941412748203,77618512340112480,"[162048, 53552, 3179]",Nod3,True,
720575941413063828,77759181176200176,"[166032, 51600, 3464]",LC21,True,
720575941413576303,78180706580892319,"[179491, 32484, 4043]",,False,
720575941413667695,78110749951710674,"[177278, 43208, 3081]",LPLC2,True,
720575941413720721,77688468700521816,"[165184, 42154, 2988]",,False,
720575941413893999,77829206121472435,"[169931, 42549, 2631]",LC36,True,
720575941413945711,78603193588167628,"[191257, 40347, 2701]",LLPC2,True,
720575941414028143,77829068950995945,"[168350, 37397, 3683]",LT52,True,
720575941414052500,77969943475664084,"[173346, 41188, 2133]",LC12,True,
720575941414075759,78110337232429019,"[177868, 31460, 1620]",,False,
720575941414154607,77829137536118406,"[168803, 40468, 3109]",LT78,True,
720575941414321300,77900055902142482,"[171465, 56823, 2673]",LLPC1,True,
720575941414329492,77899918731633180,"[170977, 51597, 3719]",,False,
720575941414598036,77688331462763883,"[165236, 38040, 3718]",LC26,True,
720575941414645396,78040518311597347,"[175455, 48179, 2028]",LC21,True,
720575941414682260,78462318191272915,"[188410, 35352, 983]",Mi1,True,
720575941414770833,78040724805666755,"[175237, 54862, 3325]",LPC1,True,
720575941414917524,78391949446836673,"[185487, 36333, 874]",,False,
720575941414945428,78040037879159784,"[175361, 34174, 4309]",,False,
720575941414964628,77759043736985470,"[166582, 47537, 3373]",,False,
720575941415106705,79095980351897155,"[206807, 46644, 407]",,False,
720575941415249948,77969668732156251,"[173746, 33905, 2706]",LC10a,True,
720575941415290004,77899712304767834,"[170095, 46674, 2680]",LC13,True,
720575941415292956,79095430595782972,"[204832, 30570, 299]",R8,True,
720575941415436689,78321306496101311,"[183244, 26962, 3530]",MC65,True,
720575941415460497,78250937886369405,"[181605, 27349, 4094]",,False,
720575941415481489,79025199961616963,"[203118, 32916, 2848]",,False,
720575941415601041,78461700185727528,"[187666, 17159, 2750]",,False,
720575941415602324,78040106463874467,"[174194, 36074, 3611]",,False,
720575941415612564,78322130660120552,"[183534, 51429, 1764]",LLPC1,True,
720575941415652756,79377111731410670,"[213413, 36464, 487]",,False,
720575941415712660,77899437359644135,"[171887, 37146, 2383]",LC10a,True,
720575941415784849,78040243366208464,"[174469, 40715, 1637]",,False,
720575941415786132,78321649421779096,"[182533, 37991, 864]",,False,
720575941415809169,79236305724599801,"[210231, 33008, 1129]",L1,True,low
720575941415831188,79306125182803148,"[211568, 17166, 3033]",,False,
720575941415888020,77899712640037757,"[169990, 46804, 3855]",LC16,True,
720575941415921297,77758837578648667,"[167360, 41868, 3417]",,False,
720575941415964049,77618512071724252,"[162723, 54838, 2163]",LC31a,True,
720575941415973265,78602781472623233,"[191437, 28414, 3470]",,False,
720575941415985553,77899437762354062,"[171568, 38711, 3954]",,False,
720575941416098076,78673631185928825,"[193284, 42553, 3173]",LLPC3,True,
720575941416550940,78251968208169709,"[180493, 57890, 2125]",,False,
720575941416563228,79306331139867663,"[212670, 23951, 2166]",R8,True,
720575941416673308,78673836874904793,"[193408, 48070, 1503]",LLPC3,True,
720575941416982044,77618168676041421,"[163738, 44661, 3060]",,False,
720575941417049884,77900055902261617,"[170923, 56617, 2712]",LLPC2,True,
720575941417065756,78532962551513446,"[188551, 44871, 3783]",LPC1,True,
720575941417077532,78111161732117499,"[178078, 55590, 1173]",,False,
720575941417168668,77688468499119241,"[164709, 42773, 2186]",,False,
720575941417442844,78040243567313861,"[174562, 40891, 2330]",LC17,True,
720575941417540124,77899368908641513,"[170641, 36208, 3438]",LC10c,True,
720575941417570076,77970287475706927,"[172730, 52496, 3672]",,False,
720575941417831708,77196093783473135,"[151169, 48387, 3337]",cLP03,True,
720575941418011676,79587874634539775,"[220126, 25663, 1336]",,False,
720575941418113052,77407406040323383,"[155907, 53786, 2851]",cLP01,True,
720575941424255157,79024994004641211,"[203854, 28183, 3673]",R7,True,
720575941424447157,79095362682122246,"[206326, 27861, 3563]",,False,
720575941425643092,77829206121859907,"[167979, 42112, 2773]",LC15,True,
720575941427512404,77829549785839076,"[168983, 52497, 2828]",LC18,True,
720575941427626580,78814780454086101,"[197513, 54282, 1057]",,False,
720575941427770452,77899368573124235,"[170804, 36350, 2152]",LC10d,True,
720575941427786580,77266737472615540,"[153408, 55536, 3591]",,False,
720575941427987284,77829343493993114,"[169644, 46997, 2557]",LC16,True,
720575941428775508,78251968275441077,"[180359, 58819, 2430]",,False,
720575941428786772,79658105805576018,"[222738, 21948, 837]",,False,
720575941428800340,79306742987119212,"[212379, 36165, 435]",,False,
720575941428829103,77899850011922517,"[170490, 49720, 3623]",LC21,True,
720575941429068425,78180981122992090,"[178690, 39379, 2656]",LC17,True,
720575941429083732,77829206189053268,"[168614, 41530, 3058]",LT78,True,
720575941429099604,79095774797577600,"[205306, 38986, 2758]",,False,
720575941429161556,78110749683165425,"[177470, 44159, 2049]",LC11,True,
720575941429193044,77969669000363750,"[172412, 34588, 3676]",LC10d,True,
720575941429208457,77758906297778288,"[166515, 43678, 3329]",LC6,True,
720575941429227092,77196025064234960,"[150885, 46315, 3415]",LT40,True,
720575941429261908,77758974749354903,"[166051, 45894, 2451]",,False,
720575941429802377,79306468041555371,"[211651, 26770, 174]",R8,True,
720575941429827832,77829824395368484,"[168072, 59417, 1834]",LPLC1,True,
720575941429885359,77688606072501579,"[165091, 46567, 2788]",LC41,True,
720575941430194135,77688468767779683,"[165078, 41610, 3301]",LTe66,True,
720575941430507145,77970012262502064,"[172333, 44322, 2484]",LC6,True,
720575941430510072,77970012463541690,"[172828, 43639, 3141]",LC12,True,
720575941430695416,78040861841616211,"[174264, 59158, 1681]",LLPC2,True,
720575941430766328,77970561884076358,"[172315, 60254, 1955]",LLPC2,True,
720575941430788600,77899506280469318,"[170407, 39027, 3171]",LC35,True,
720575941431228041,77829412414077427,"[168951, 47290, 3124]",,False,
720575941431302575,77547868852117770,"[159863, 45710, 3649]",LC40,True,
720575941431331832,77969805969625986,"[172658, 37769, 1890]",LC16,True,
720575941431453321,78744000064336701,"[194932, 41134, 3726]",,False,
720575941431503497,78040037879118419,"[176049, 34813, 4293]",LC10e,True,
720575941431655049,78885080545946405,"[200301, 52150, 1335]",,False,
720575941431658232,78180500154042402,"[178509, 25159, 3025]",MTe11,True,
720575941431674543,78251692994512070,"[180667, 50801, 777]",,False,
720575941431682775,77688606072419143,"[165316, 46586, 2757]",LC4,True,
720575941431776471,78673699503036765,"[193854, 44944, 1748]",LLPC1,True,
720575941431857839,79236237273292501,"[210049, 30886, 2056]",,False,
720575941432074415,77688674791910685,"[164655, 47573, 2762]",LC40,True,
720575941432087727,78885011894048195,"[199020, 50930, 1757]",LPC1,True,
720575941432092847,77829137469012590,"[169504, 39162, 2866]",SLP222,False,low
720575941432104841,77969875158844535,"[172706, 39973, 3685]",,False,
720575941432146273,78322199513618852,"[182356, 54407, 2207]",LLPC2,True,
720575941432158345,78954693443248528,"[200725, 30642, 1680]",aMe5,True,
720575941432172719,78814162717345326,"[196790, 36632, 4004]",,False,
720575941432187529,79447137012350252,"[216055, 24596, 971]",,False,
720575941432247215,77688399712680820,"[165284, 39804, 1979]",LC15,True,
720575941432274273,77899506481689797,"[170385, 39225, 3894]",LC13,True,
720575941432282977,78251143238728469,"[181714, 34766, 1001]",,False,
720575941432305289,78391744160958100,"[184451, 29999, 4261]",,False,
720575941432325112,77688674925635162,"[164622, 48240, 3096]",,False,
720575941432366729,79165661968298242,"[208864, 26114, 607]",,False,
720575941432376312,78111024964317985,"[177415, 52962, 3774]",LPLC4,True,
720575941432389079,78110612311632207,"[177566, 40129, 2382]",LC16,True,
720575941432488585,77758699938425315,"[167183, 38621, 2653]",LC17,True,
720575941432493961,78040243634261405,"[174221, 40238, 2561]",,False,
720575941432498863,78110955573536312,"[176955, 49726, 1119]",,False,
720575941432524046,77618099889351646,"[162936, 42096, 2781]",,False,
720575941432524302,78040312354464958,"[174636, 41690, 2789]",,False,
720575941432528265,78110475006846555,"[176492, 35418, 2867]",LC4,True,
720575941432539567,79025612144242922,"[203807, 46161, 2323]",,False,
720575941432556937,77759455718622937,"[166896, 59405, 2260]",,False,
720575941432562825,79799118239224893,"[225767, 28896, 1182]",,False,
720575941432607407,78462387782790238,"[187769, 37970, 4177]",,False,
720575941432608137,79165799272618625,"[208153, 28903, 172]",,False,
720575941432626095,78392019038710585,"[184748, 38688, 4203]",,False,
720575941432664791,77829343694623402,"[168132, 46260, 3128]",LC10e,True,
720575941432672687,77407337320826139,"[156882, 52108, 2845]",cLP01,True,
720575941432675576,77899849811134902,"[170919, 49802, 3056]",LC9,True,
720575941432688815,77970080780624501,"[172076, 45312, 1699]",LT11,True,
720575941432692655,77758975085045494,"[167740, 45233, 3799]",LCe04,True,
720575941432695137,78743656400146938,"[196143, 30994, 3552]",,False,
720575941432697592,77899368841800710,"[171870, 35445, 3286]",LC9,True,
720575941432698872,79306193835009472,"[211906, 19731, 2631]",,False,
720575941432724183,78392430818864434,"[186218, 49236, 2207]",LLPC1,True,
720575941432728312,78039968756633183,"[175162, 32019, 2625]",cM16,True,
720575941432733176,78039900171817267,"[174670, 30517, 3297]",LC28b,False,
720575941432804823,78181256336420268,"[179035, 47788, 3933]",LTe09,True,
720575941433057121,76703581293751480,"[136557, 49174, 3348]",cL01,True,
720575941433092878,78040724805113340,"[176087, 54230, 3144]",LPC1,True,
720575941433118734,79376562579080742,"[215036, 19462, 2575]",,False,
720575941433138391,77688606206557066,"[164170, 45192, 3240]",LTe72,True,
720575941433257687,78181393439850777,"[179727, 53017, 2665]",,False,
720575941433274126,77969874957997840,"[173331, 39841, 3065]",LC17,True,
720575941433291735,78673149814430939,"[193640, 28328, 2028]",MTe30,True,
720575941433296481,77618374900896313,"[162316, 50867, 3081]",LC44,True,
720575941433320545,79517711847519420,"[218101, 31803, 585]",,False,
720575941433331297,77688674657930285,"[164916, 47734, 2292]",,False,
720575941433332439,78673218936482520,"[194279, 30312, 3544]",MeTu4a,True,
720575941433383521,77829068951189755,"[168250, 38045, 3752]",cL14,True,
720575941433430113,77759112188421021,"[166814, 50104, 2480]",LC31c,True,
720575941433516558,77969737518965940,"[172697, 35795, 3047]",LC10c,True,
720575941433539799,77969669000025344,"[173701, 33299, 3585]",,False,
720575941433626071,77829412078840114,"[168271, 47899, 1953]",,False,
720575941433720023,77969737317205416,"[173103, 36797, 2109]",,False,
720575941433747415,77970493231427202,"[172515, 58143, 2106]",HSS,True,
720575941433774094,77477156443357673,"[159656, 35612, 3349]",,False,
720575941433778446,78814368406201510,"[198441, 41852, 2283]",,False,
720575941433789911,77688743578064235,"[164115, 49194, 2866]",LLPt,True,
720575941434065184,77758974816403550,"[166992, 45516, 2675]",LC40,True,
720575941434078734,79025612077195412,"[202933, 45464, 2107]",,False,
720575941434224910,77688881017450223,"[164814, 53451, 3001]",LC40,True,
720575941434245390,77688537486939899,"[164687, 43515, 3187]",LC12,True,
720575941434295822,77829068950968308,"[168421, 37918, 3672]",LT52,True,
720575941434299168,79376836785642069,"[213527, 27630, 173]",L1,True,
720575941434469646,77196025131112308,"[151410, 46120, 3599]",cLP03,True,
720575941434470414,79235824956984370,"[210422, 18563, 2270]",,False,
720575941434512910,78250937482988885,"[180762, 28064, 2324]",aMe17b,True,
720575941434529550,77618306114866827,"[163667, 47917, 3030]",LTe17,True,
720575941434549006,78181050245305170,"[179885, 41619, 4277]",,False,
720575941435230862,79235962798398868,"[210765, 23869, 3802]",R7,True,
720575941435309856,77829068950977094,"[168780, 38170, 3681]",LC6,True,
720575941435337760,77758837511430299,"[166256, 41820, 3105]",LC12,True,
720575941435373600,77759043267709948,"[167706, 48811, 1742]",LC12,True,
720575941436112428,77688468499384920,"[165412, 41824, 2287]",LCe03,True,
720575941436340242,77899781091639402,"[171656, 47558, 3037]",LC12,True,
720575941436341390,78532343807426689,"[190357, 26043, 2610]",,False,
720575941436552334,78250937953022672,"[180941, 28170, 4228]",,False,
720575941436607886,77125999783555324,"[149297, 57261, 3032]",cMLLP02,True,
720575941436617870,77406925004380578,"[156904, 39364, 3000]",LPLC2,True,
720575941436618126,78110475141445705,"[176295, 36633, 3527]",LC6,True,
720575941436618638,78110818336126770,"[176540, 45245, 1969]",LPLC1,True,
720575941436622222,77969669000714554,"[172178, 33792, 3800]",,False,
720575941436675470,77618306047145907,"[163739, 48909, 2562]",LC13,True,
720575941436802702,78180569275880090,"[179990, 26653, 4449]",,False,
720575941436923922,77688812297932899,"[165533, 51949, 3005]",LC17,True,
720575941437026080,78180500153641418,"[178978, 25005, 2878]",aMe5,True,
720575941437176594,77548143394390812,"[161467, 53738, 2323]",LC6,True,
720575941437201440,78744205954382250,"[196026, 47202, 2672]",,False,
720575941437265682,77759043737159139,"[166304, 47578, 3439]",LC9,True,
720575941437314848,77758906231133315,"[167178, 43503, 3187]",LC17,True,
720575941437375264,79447205798910577,"[215220, 26818, 1203]",,False,
720575941437505056,77970150037142232,"[172478, 48466, 3815]",,False,
720575941437538080,79025749449319743,"[204353, 49548, 1938]",,False,
720575941437589280,78391674971593815,"[185485, 26966, 2416]",,False,
720575941437595680,79587943420791482,"[220634, 26648, 1536]",,False,
720575941437600544,77547044218729985,"[159872, 20480, 3766]",LT52,True,
720575941437666848,77477637346018409,"[159459, 50302, 3022]",vCal1,True,
720575941438152277,77758906096877731,"[166347, 44503, 2670]",LC37,True,
720575941438214700,77758906096798498,"[166959, 44852, 2637]",LC40,True,
720575941438338322,77618374767358033,"[163577, 49196, 2812]",LC13,True,
720575941438814482,77759318078374321,"[166729, 56013, 1447]",,False,
720575941438828050,77688606072558590,"[163973, 46880, 2809]",LC13,True,
720575941438841874,78180775367043879,"[179214, 32894, 4140]",,False,
720575941438884114,77899437628126634,"[170457, 38461, 3434]",LC33,True,
720575941438888978,78321100337503882,"[182989, 22013, 3466]",,False,
720575941438949906,78462318123724036,"[187136, 36103, 760]",,False,
720575941439127125,77829480999243068,"[169014, 49531, 2575]",LC17,True,
720575941439133407,78110887592367004,"[176185, 48317, 3985]",LC11,True,
720575941439233087,77899437360007834,"[170857, 38374, 2516]",,False,
720575941439289311,77688468700138600,"[165793, 42953, 2841]",,False,
720575941439354642,79166280846616965,"[208056, 44299, 2288]",,False,
720575941439379730,78040518579653167,"[175620, 47683, 2911]",LC11,True,
720575941439489759,78110543994917846,"[176756, 37467, 3953]",,False,
720575941439515666,78321306227431405,"[183124, 26750, 2424]",,False,
720575941439517202,77618580791157954,"[162944, 56650, 2149]",LC31a,True,
720575941439588699,77548005821739258,"[160796, 50465, 2003]",Li08,True,
720575941439636012,78744343125023295,"[195583, 52942, 1699]",,False,
720575941439700309,77688880816251697,"[164354, 55280, 2284]",,False,
720575941439717087,79376837591645067,"[213169, 26873, 3264]",,False,
720575941439728428,79376768401885466,"[213929, 25570, 1288]",,False,
720575941439741525,78392705495637923,"[186012, 57483, 1519]",LPC1,True,
720575941439777983,77688537353030439,"[164078, 44629, 2796]",LC31a,True,
720575941439788095,77970011993942382,"[174073, 43229, 1493]",,False,
720575941439798572,78462868148143509,"[187639, 52428, 1633]",LLPC3,True,
720575941439803922,77829274908420499,"[168258, 43597, 3014]",LC36,True,
720575941439828242,78602712484806545,"[190675, 26017, 2467]",MTe10,True,
720575941439877906,77969737451775590,"[174078, 34831, 2768]",LC13,True,
720575941439885330,78462180953710130,"[187587, 30919, 1763]",aMe5,True,
720575941439945813,77125175284143995,"[147820, 32160, 3576]",LC9,True,
720575941439973164,77758975017729028,"[166557, 45587, 3461]",LC18,True,
720575941439991084,77969943945368496,"[173157, 42352, 3907]",LPLC4,True,
720575941440009490,78181530744583960,"[179349, 55946, 2141]",LLPC1,True,
720575941440075199,77829480932414159,"[169795, 50568, 2420]",,False,
720575941440083679,78603399410942498,"[191612, 45270, 1378]",,False,
720575941440102444,77758906097065832,"[166914, 44553, 2736]",LC27,True,
720575941440129855,77196162436215834,"[151379, 49247, 3200]",LLPC3,True,
720575941440257343,77688674657457860,"[164101, 48676, 2157]",LC12,True,
720575941440335839,77969943543069946,"[172241, 42700, 2498]",LC9,True,
720575941440341823,78250937953288234,"[181610, 28084, 4324]",,False,
720575941440399327,77618306181901242,"[163719, 47534, 3265]",LC21,True,
720575941440416341,77758837444817732,"[166436, 41474, 3037]",LC12,True,
720575941440421343,78110406489165852,"[176591, 33079, 3824]",LC12,True,
720575941440429141,77688606072538823,"[164097, 46782, 2804]",LC44,True,
720575941440457045,77618237260817645,"[163691, 46172, 2384]",LC15,True,
720575941440510943,77759249358736836,"[166536, 54616, 1402]",LPC1,True,
720575941440556607,78110612580051679,"[176894, 39538, 3407]",LC17,True,
720575941440579647,78321237977778517,"[183260, 25574, 4244]",,False,
720575941440659007,77829274841164974,"[169906, 43527, 2706]",LC26,True,
720575941440673343,77618306047442992,"[163421, 47163, 2654]",LC13,True,
720575941440679871,77758906164169871,"[167757, 43237, 2986]",LC36,True,
720575941440683231,77758768724857697,"[167785, 40471, 2853]",,False,
720575941440727007,77899643317090159,"[170936, 44867, 1733]",,False,
720575941440732735,78321512050179231,"[183241, 34203, 1106]",,False,
720575941440732991,79025200163205086,"[203484, 33720, 3723]",,False,
720575941440736735,78039831451669975,"[174569, 27050, 3072]",,False,
720575941440749279,78462456368412749,"[186989, 39910, 3791]",,False,
720575941440757311,79376836785633220,"[213436, 27925, 164]",,False,
720575941440779605,78251830836601520,"[180743, 53623, 2475]",LPC1,True,
720575941440783839,79517918408929512,"[218812, 38414, 2235]",L3,True,low
720575941440785983,78251555622890282,"[180838, 45751, 1101]",,False,
720575941440793551,78884256113628706,"[199291, 27902, 2117]",MTe01b,True,
720575941440798783,77688400182082740,"[164909, 40687, 3665]",PLP032,True,
720575941440799573,77758906097012608,"[167923, 43361, 2716]",LPLC1,True,
720575941440809279,78040174713974932,"[175360, 36946, 1952]",LC17,True,
720575941440850261,78462662459487481,"[187208, 46591, 3445]",LLPC3,True,
720575941440896237,79095362681568793,"[206080, 27590, 3361]",,False,
720575941440929621,77618305846011013,"[161956, 49122, 1838]",,False,
720575941440973023,77829206323125911,"[168203, 42163, 3512]",,False,
720575941440986335,79798980800269558,"[226505, 26300, 1187]",,False,
720575941441014619,77688674791973509,"[164359, 47229, 2783]",LC41,True,
720575941441142253,79306193835180674,"[211914, 19038, 2695]",R8,True,
720575941441163093,78040106262887697,"[174980, 36486, 2963]",LC9,True,
720575941441245269,79517368585808520,"[217834, 21229, 1911]",,False,
720575941441276507,77759043334264932,"[166835, 48811, 1811]",LPLC1,True,
720575941441310037,78040243634874292,"[174399, 40048, 2744]",LPLC4,True,
720575941441314133,78533030398342725,"[188679, 46494, 461]",C3,True,
720575941441315775,78040793390677992,"[174861, 55944, 2739]",LPC1,True,
720575941441490005,77547799931355963,"[161541, 44157, 2875]",LPLC2,True,
720575941441634901,78954281327701433,"[202615, 17316, 2439]",,False,
720575941441682773,77688537487137029,"[165547, 43921, 3254]",,False,
720575941441688405,78251762049932745,"[180324, 53211, 2190]",,False,
720575941441728085,77758768925988515,"[166565, 40736, 3584]",,False,
720575941441922139,78673974514713578,"[192647, 52253, 2076]",LLPC1,True,
720575941442214847,77829549920528615,"[169307, 51832, 3517]",LC18,True,
720575941442232767,77829068951164540,"[169958, 38235, 3746]",LC10c,True,
720575941442241743,79447755420689548,"[215332, 44487, 764]",Mi1,True,
720575941442272191,78110956311578061,"[177603, 51159, 3877]",,False,
720575941442309211,78744342990475519,"[196439, 53132, 1067]",,False,
720575941442310863,78884599577210551,"[198902, 38245, 1765]",,False,
720575941442326463,77829343560433696,"[169940, 46859, 2621]",,False,
